song_id,歌名,别名,作者,来源,本家,收录方式,更新时间,真实作者
211205,Sage,,かめりあ,maimai,maimai,,2022/6/24,
211206,春を告げる,,yama,maimai,,,2022/6/10,
211207,剣を抜け！GCCX MAX,,メッセメッセクラブ,maimai,,,2022/6/10,
211208,オントロジー,,Rain Drops,maimai,,,2022/6/10,
211209,Princess♂,,TOPHAMHAT-KYO,maimai,,,2022/6/10,
211210,Irresistible,,MK,maimai,maimai,,2022/5/27,
211211,HAGAKIRI,,Masayoshi Iimori,maimai,maimai,,2022/5/27,
211212,HECATONCHEIR,,Yuta Imai,maimai,maimai,,2022/5/27,
211213,N3V3R G3T OV3R,,C-Show,maimai,maimai,,2022/5/27,
211214,BANG！,,Shoichiro Hirata feat.Sana,maimai,,,2022/5/13,"['Shoichiro Hirata', 'Sana']"
211215,Define,,Zekk,maimai,,,2022/5/13,
211216,Estahv,,Feryquitous,maimai,,,2022/5/13,
211217,First Dance,,削除,maimai,,,2022/5/13,
211218,Mjölnir,,xi,maimai,,,2022/5/13,
211219,サンバランド,,SAMBA MASTER 佐藤,maimai,,,2022/5/13,
211220,BLUE ZONE,,Tatsh x NAOKI,maimai,,,2022/4/28,"['Tatsh', 'NAOKI']"
211221,パーフェクション,,柊マグネタイト,maimai,maimai,,2022/4/28,
211222,デーモンベット,,ちいたな feat.flower,maimai,maimai,,2022/4/28,"['ちいたな', 'flower']"
211223,Photon Melodies,,Photon Maiden,maimai,,,2022/4/15,
211224,吾輩よ猫であれ,,Lyrical Lily,maimai,,,2022/4/15,
211225,‎,,x0o0x_,maimai,,,2022/4/15,
211226,enchanted love,,linear ring,maimai,,,2022/4/8,
211227,Caterpillar Song,,Bitplane feat. 葉月ゆら,maimai,,,2022/4/8,"['Bitplane', '葉月ゆら']"
211228,若い力,,作詞：セガ社員、作曲：若草恵、歌：135,maimai,,,2022/4/1,
211229,遺伝子レベル∞スパイラル,,NAOKI feat.小坂りゆ,maimai,maimai,,2022/4/1,"['NAOKI', '小坂りゆ']"
211230,otorii INNOVATED -［i］3-,,NAOKI underground,maimai,,,2022/4/1,
211231,YONA YONA DANCE,,和田アキ子,maimai,,,2022/3/24,
211232,うまぴょい伝説,,スペシャルウィーク （CV.和氣あず未）、サイレンススズカ （CV.高野麻里佳）、トウカイテイオー （CV.Machico）,maimai,,,2022/3/24,
211233,愛のシュプリーム！,,fhána,maimai,,,2022/3/24,
211234,くらべられっ子,,ツユ,maimai,,,2022/3/24,
211235,あの世行きのバスに乗ってさらば。,,ツユ,maimai,,,2022/3/24,
211236,ヴァンパイア,,DECO*27,maimai,,,2022/3/24,
211237,エンヴィーベイビー,,Kanaria,maimai,,,2022/3/24,
211238,初音天地開闢神話,,cosMo＠暴走P,maimai,,,2022/3/24,
211239,Armageddon,,LeaF,maimai,,,2022/3/24,
211240,Grip ＆ Break down ！！,,SOUND HOLIC feat. Nana Takahashi,maimai,,,2022/3/24,"['SOUND HOLIC', 'Nana Takahashi']"
211241,Dreadnought,,Mastermind(xi+nora2r),maimai,,,2022/3/24,
211242,Halcyon,,xi,maimai,,,2019/7/19,
211243,ミルキースター・シューティングスター,,烏屋茶房 feat. 利香,maimai,maimai,,2022/3/24,"['烏屋茶房', '利香']"
211244,ｉｓｏｐｈｏｔｅ,,パソコン音楽クラブ feat.ぷにぷに電機,maimai,maimai,,2022/3/24,"['パソコン音楽クラブ', 'ぷにぷに電機']"
211245,パラマウント☆ショータイム！！,,翡乃イスカ,maimai,maimai,,2022/3/24,
211246,Strive against fate,,Noah,maimai,maimai,,2022/3/24,
211247,sølips,,rintaro soma,maimai,maimai,,2022/3/24,
211248,テリトリーバトル,,ツユ,maimai,,,2022/3/24,
211249,8-EM,,Sampling Masters AYA,maimai,,,2022/3/24,
211250,Good bye， Merry-Go-Round.,,Yooh,maimai,,,2022/3/24,
211251,We Are Us,,舞ヶ原シンセ研究会,maimai,,,2022/3/11,
211252,Limits,,舞ヶ原シンセ研究会,maimai,,,2022/3/11,
211253,スピカの天秤,,Acotto,maimai,,,2022/3/11,
211254,ハードコア・シンドローム,,t+pazolite (HARDCORE TANO*C) feat.TANO*C ALL STARS,maimai,,,2022/3/11,
211255,GIGANTØMAKHIA,,BlackYooh vs. siromaru,maimai,maimai,,2022/3/3,"['BlackYooh', 'siromaru']"
211256,リモコン,,じーざす（ワンダフル☆オポチュニティ！）,maimai,,,2022/2/25,
211257,on the rocks,,OSTER project,maimai,,,2022/2/25,
211258,春嵐,,john,maimai,,,2022/2/25,
211259,Trick tear,,しーけー,maimai,maimai,,2022/2/10,
211260,前衛的Landscape,,HiTECH NINJA feat. RANASOL,maimai,maimai,,2022/2/10,"['HiTECH NINJA', 'RANASOL']"
211261,躯樹の墓守,,隣の庭は青い(庭師+Aoi),maimai,maimai,,2022/2/10,
211262,ヨミビトシラズ,,Limonène (サノカモメ+月島春果),maimai,maimai,,2022/2/10,
211263,なだめスかし Negotiation（TVsize）,,鹿乃と宇崎ちゃん,maimai,,,2022/1/28,
211264,インドア系ならトラックメイカー,,Yunomi & nicamoq,maimai,,,2022/1/28,"['Yunomi', 'nicamoq']"
211265,ヒステリックナイトガール,,PSYQUI,maimai,,,2022/1/28,
211266,No Limit RED Force,,曲：本多友紀（Arte Refact）／歌：オンゲキシューターズ,maimai,,,2022/1/14,
211267,ぱくぱく☆がーる,,曲：齋藤大／歌：珠洲島 有栖(CV：長縄 まりあ),maimai,,,2022/1/14,
211268,LiftOff,,MAYA AKAI,maimai,,,2022/1/14,
211269,Falsum Atlantis.,,kanone,maimai,,,2022/1/14,
211270,Destr0yer,,削除 feat. Nikki Simmons,maimai,,,2022/1/14,"['削除', 'Nikki Simmons']"
211271,Seize The Day,,亜咲花,maimai,,,2022/1/6,
211272,響け！CHIREI MY WAY,,森羅万象,maimai,,,2022/1/6,
211273,VOLTAGE,,Rain Drops,maimai,,,2021/12/24,
211274,失敗作少女,,かいりきベア・MARETU feat.初音ミク,maimai,,,2021/12/24,"['かいりきベア・MARETU', '初音ミク']"
211275,ノイローゼ,,蜂屋ななし,maimai,,,2021/12/24,
211276,悪魔の踊り方,,キタニタツヤ,maimai,,,2021/12/24,
211277,U＆iVERSE -銀河鸞翔-,,Kai VS 大国奏音 VS 水野健治,maimai,maimai,,2021/12/16,"['Kai', '大国奏音', '水野健治']"
211278,Round Round Spinning Around,,Nhato,maimai,maimai,,2021/12/10,
211279,Alcyone,,PRASTIK DANCEFLOOR,maimai,maimai,,2021/12/10,
211280,Raven Emperor,,Kobaryo,maimai,maimai,,2021/12/10,
211281,Yorugao,,An & Ryunosuke Kudo,maimai,maimai,,2021/12/10,"['An', 'Ryunosuke Kudo']"
211282,MAXRAGE,,EBIMAYO,maimai,maimai,,2021/12/3,
211283,Now or Never,,MintJam,maimai,maimai,,2021/12/3,
211284,Secret Sleuth,,島爺×蜂屋ななし,maimai,maimai,,2021/12/3,
211285,バーチャルダム ネーション,,Sampling Masters MEGA,maimai,maimai,,2021/12/3,
211286,泥の分際で私だけの大切を奪おうだなんて,,ツユ,maimai,,,2021/11/26,
211287,veil,,須田景凪,maimai,,,2021/11/26,
211288,ポッピンキャンディ☆フィーバー！,,キノシタ,maimai,,,2021/11/26,
211289,どぅーまいべすと！,,キノシタ,maimai,,,2021/11/26,
211290,Sweets Time,,SYNC.ART’S feat. 3L,maimai,,,2021/11/12,"['SYNC.ART’S', '3L']"
211291,紅星ミゼラブル～廃憶編,,東京アクティブNEETs,maimai,,,2021/11/12,
211292,Technicians High,,HiTECH NINJA,maimai,maimai,,2021/11/12,
211293,星詠みとデスペラード,,しょご/野村渉悟,maimai,maimai,,2021/10/29,
211294,BLACK SWAN,,ぺのれり,maimai,maimai,,2021/10/29,
211295,ドラゴンエネルギー,,オーイシマサヨシ×加藤純一,maimai,,,2021/10/15,
211296,needLe,,DECO*27 / 初音ミク / Leo/need 「プロジェクトセカイ カラフルステージ！ feat. 初音ミク」,maimai,,,2021/10/15,
211297,アイドル新鋭隊,,Mitchie M / 初音ミク / MORE MORE JUMP！ 「プロジェクトセカイ カラフルステージ！ feat. 初音ミク」,maimai,,,2021/10/15,
211298,セカイはまだ始まってすらいない,,ピノキオピー / 初音ミク / ワンダーランズ×ショウタイム 「プロジェクトセカイ カラフルステージ！ feat. 初音ミク」,maimai,,,2021/10/15,
211299,Upshift,,s-don as Iriss-Frantzz,maimai,,,2021/10/1,
211300,MOBILYS,,Dachs,maimai,,,2021/10/1,
211301,さんさーら！,,ARuFa,maimai,,,2021/9/22,
211302,Southern Cross,,403,maimai,,,2021/9/22,
211303,うっせぇわ,,Ado,maimai,,,2021/9/16,
211304,廻廻奇譚,,Eve TVアニメ「呪術廻戦」 第1クールオープニングテーマ,maimai,,,2021/9/16,
211305,夜に駆ける,,YOASOBI,maimai,,,2021/9/16,
211306,Shooting Stars,,クレシェンドブルー [最上静香 (CV.田所あずさ)、 北上麗花 (CV.平山笑美)、 北沢志保 (CV.雨宮 天)、 野々原 茜 (CV.小笠原早紀)、 箱崎星梨花 (CV.麻倉もも)],maimai,,,2021/9/16,
211307,MOON NIGHTのせいにして,,"DRAMATIC STARS [天道 輝 (CV.仲村宗悟), 桜庭 薫 (CV.内田雄馬), 柏木 翼 (CV.八代 拓)]",maimai,,,2021/9/16,
211308,グッバイ宣言,,Chinozo,maimai,,,2021/9/16,
211309,デッドマンズバラッド,,cosMo＠暴走P,maimai,,,2021/9/16,
211310,ゴーストルール,,DECO*27,maimai,,,2021/9/16,
211311,イヤホンロマンス,,COOL&CREATE × 宝鐘マリン,maimai,,,2021/9/16,"['COOL', 'CREATE', '宝鐘マリン']"
211312,taboo tears you up,,REDALiCE (HARDCORE TANO*C),maimai,,,2021/9/16,
211313,竹,,立秋 feat.ちょこ,maimai,,,2021/9/16,"['立秋', 'ちょこ']"
211314,スーパーシンメトリー,,Sta feat.b,maimai,,,2021/9/16,"['Sta', 'b']"
211315,とびだせ！TO THE COSMIC！！,,t+pazolite feat. しゃま(CV:種﨑 敦美) & みるく(CV:伊藤 あすか),maimai,maimai,,2021/9/16,"['種﨑', '伊藤']"
211316,噛み係,,さつき が てんこもり feat.96猫,maimai,maimai,,2021/9/16,"['さつき が てんこもり', '96猫']"
211317,トリアージ,,niki feat.noire,maimai,maimai,,2021/9/16,"['niki', 'noire']"
211318,NAGAREBOSHI☆ROCKET,,梅干茶漬け,maimai,maimai,,2021/9/16,
211319,Lia＝Fail,,Team Grimoire,maimai,maimai,,2021/9/16,
211320,宿星審判,,suzu,maimai,,,2021/9/16,
211321,脳天直撃,,黒沢ダイスケ VS 穴山大輔,maimai,,,2021/9/16,"['黒沢ダイスケ', '穴山大輔']"
211322,ウマイネームイズうまみちゃん,,UMAINA,maimai,,,2020/9/4,
211323,はちみつアドベンチャー,,Yunomi feat.nicamoq,maimai,,,2020/9/4,"['Yunomi', 'nicamoq']"
211324,CHOCOLATE BOMB,,YUC'e,maimai,,,2020/9/4,
211325,popcorn,,happy machine,maimai,,,2020/9/4,
211326,Oath Act,,暁Records,maimai,,,2020/8/21,
211327,Witches night,,Liz Triangle,maimai,,,2020/8/21,
211328,Drive Your Fire,,A-One,maimai,,,2020/8/21,
211329,wheel,,Syrufit + HDLV,maimai,,,2020/8/21,"['Syrufit', 'HDLV']"
211330,全力ハッピーライフ,,森羅万象,maimai,,,2020/8/21,
211331,GRÄNDIR,,オーイシマサヨシ,maimai,maimai,,2020/8/7,
211332,Im with you,,まふまふ,maimai,maimai,,2020/8/7,
211333,アスヘノBRAVE,,M.S.S Project,maimai,maimai,,2020/8/7,
211334,深海シティアンダーグラウンド,,田中Ｂ,maimai,maimai,,2020/8/7,
211335,表裏一体,,すりぃ,maimai,maimai,,2020/8/7,
211336,Stardust Memories,,六厘舎,maimai,maimai,,2020/7/3,
211337,Entrance,,Ice,maimai,,,2020/6/11,
211338,Lunar Mare,,xi vs sakuzyo,maimai,,,2020/6/11,"['xi', 'sakuzyo']"
211339,Saika,,Rabpit,maimai,,,2020/6/11,
211340,CHAOS,,Æsir,maimai,,,2020/6/11,
211341,Maboroshi,,かめりあ(EDP),maimai,,,2020/6/11,
211342,Flashkick,,niki,maimai,maimai,,2020/3/19,
211343,KILLER B,,梅とら,maimai,maimai,,2020/3/19,
211344,最強 the サマータイム,,owl＊tree feat.chi＊tree,maimai,,,2020/2/20,"['owl＊tree', 'chi＊tree']"
211345,アトロポスと最果の探究者,,しーけー,maimai,,,2020/2/7,
211346,NULCTRL,,Silentroom,maimai,,,2020/2/7,
211347,energy trixxx,,KAH,maimai,,,2020/2/7,
211348,ハム太郎とっとこうた,,ハムちゃんず [coverd by 光吉猛修],maimai,,,2020/1/23,
211349,青空のラプソディ,,fhána,maimai,,,2020/1/23,
211350,馬と鹿,,米津玄師,maimai,,,2020/1/23,
211351,だから僕は音楽を辞めた,,ヨルシカ,maimai,,,2020/1/23,
211352,ラブ・ドラマティック feat. 伊原六花,,キノシタ feat. 音街ウナ・鏡音リン,maimai,,,2020/1/23,"['キノシタ', '音街ウナ・鏡音リン']"
211353,スロウダウナー,,ろくろ,maimai,,,2020/1/23,
211354,アンドロイドガール,,DECO*27,maimai,,,2020/1/23,
211355,ビターチョコデコレーション,,syudou,maimai,,,2020/1/23,
211356,ソリッド,,豚乙女,maimai,,,2020/1/23,
211357,Bad Apple！！ feat.nomico （REDALiCE Remix）,,Masayoshi Minoshima x REDALiCE,maimai,,,2020/1/23,"['Masayoshi Minoshima', 'REDALiCE']"
211358,Black Lair,,削除 feat. void(Mournfinale),maimai,,,2020/1/23,
211359,ヤミツキ,,MARETU,maimai,maimai,,2020/1/23,
211360,ここからはじまるプロローグ。,,SAMBA MASTER 佐藤,maimai,maimai,,2020/1/23,
211361,プナイプナイせんそう,,立秋 feat.ちょこ,maimai,maimai,,2020/1/23,"['立秋', 'ちょこ']"
211362,BOKUTO,,じーざすP feat.kradness,maimai,maimai,,2020/1/23,"['じーざすP', 'kradness']"
211363,立川浄穢捕物帳,,青島探偵事務所器楽捜査部B担,maimai,maimai,,2020/1/23,
211364,東奔西走行進曲,,XYZ,maimai,,,2019/12/20,
211365,quiet room,,有機酸,maimai,,,2019/12/20,
211366,だからパンを焼いたんだ,,あわのあゆむ,maimai,,,2019/12/20,
211367,Agitation！,,OxT,maimai,,,2019/11/15,
211368,The Gong of Knockout,,"Fear, and Loathing in Las Vegas",maimai,,,2019/11/15,"['Fear', 'and Loathing in Las Vegas']"
211369,デビル☆アイドル,,アイラ（CV：三森すずこ）シマ（CV:井口裕香）はな（CV:花澤香菜）,maimai,,,2019/11/15,"['三森すずこ', '井口裕香', '花澤香菜']"
211370,POPPY PAPPY DAY,,Omoi feat. 初音ミク,maimai,,,2019/11/15,"['Omoi', '初音ミク']"
211371,39みゅーじっく！,,みきとP,maimai,,,2019/11/15,
211372,だれかの心臓になれたなら,,ユリイ・カノン feat.GUMI,maimai,,,2019/11/15,"['ユリイ・カノン', 'GUMI']"
211373,METEOR,,曲：kz(livetune)／歌：オンゲキシューターズ,maimai,,,2019/11/15,
211374,Jump Jump Jump,,曲：宮崎誠／歌：オンゲキシューターズ,maimai,,,2019/11/15,
211375,UNION,,kemu,maimai,,,2019/7/19,
211376,LOSER,,米津玄師,maimai,,,2019/7/11,
211377,U.S.A.,,DA PUMP,maimai,,,2019/7/11,
211378,未完成人,,ンダホ&ぺけたん from Fischer's,maimai,,,2019/7/11,"['ンダホ', 'ぺけたん from Fischer\'s']"
211379,新宝島,,サカナクション,maimai,,,2019/7/11,
211380,HOT LIMIT,,T.M.Revolution [covered by 光吉猛修],maimai,,,2019/7/11,
211381,乗ってけ！ジャパリビート,,supercell,maimai,,,2019/7/11,
211382,メルティランドナイトメア,,はるまきごはん feat.初音ミク,maimai,,,2019/7/11,"['はるまきごはん', '初音ミク']"
211383,アウトサイダー,,Eve,maimai,,,2019/7/11,
211384,アディショナルメモリー,,じん,maimai,,,2019/7/11,
211385,ジャガーノート,,夏代孝明 feat. 初音ミク,maimai,,,2019/7/11,"['夏代孝明', '初音ミク']"
211386,Strobe♡Girl,,colate,maimai,,,2019/7/11,
211387,六兆年と一夜物語,,ビートまりお × Cranky,maimai,,,2019/7/11,"['ビートまりお', 'Cranky']"
211388,WARNING×WARNING×WARNING,,削除 feat. Nikki Simmons,maimai,,,2019/7/11,"['削除', 'Nikki Simmons']"
211389,STEREOSCAPE,,不明,maimai,,,2019/7/11,
211390,Crazy Circle,,不明,maimai,,,2019/7/11,
211391,バーチャルダム ネーション,,不明,maimai,,,2019/7/11,
211392,MAXRAGE,,不明,maimai,,,2019/7/11,
211393,P-qoq,,不明,maimai,,,2019/7/11,
211394,超常マイマイン,,不明,maimai,,,2019/7/11,
211395,でらっくmaimai♪てんてこまい,,不明,maimai,,,2019/7/11,
211396,BLACK ROSE,,不明,maimai,,,2019/7/11,
211397,Secret Sleuth,,不明,maimai,,,2019/7/11,
211398,Nerverakes,,Taishi,maimai,,,1888/8/8,
211399,Black Out,,Tsukasa（Arte Refact）,maimai,,,1888/8/8,
211400,Turn around,,Clean Tears,maimai,,,1888/8/8,
211401,Endless World,,Ryohei Kouno / 保立美和子,maimai,,,1888/8/8,
211402,泣き虫Oclock,,Hiro / 友香,maimai,,,1888/8/8,
211403,ぴぴぱぷぅ！,,Hiro / 小山あかり,maimai,,,1888/8/8,
211404,炎歌 -ほむらうた-,,Hiro / 森山愛子,maimai,,,1888/8/8,
211405,ソーラン☆節,,光吉猛修,maimai,,,1888/8/8,
211406,超絶！Superlative,,Keitarou Hanada「戦国大戦」,maimai,,,1888/8/8,
211407,采配の刻 Power of order,,Keitarou Hanada「戦国大戦」,maimai,,,1888/8/8,
211408,地上の戦士,,「サクラ大戦」,maimai,,,1888/8/8,
211409,maimai開発チームの筐体で、2013/4/1のみ選曲可能だった,,Hiro,maimai,,,1888/8/8,
211410,39,,sasakure.UK x DECO*27,maimai,,,1888/8/8,"['sasakure.UK', 'DECO*27']"
211411,Spin me harder,,D.watt (IOSYS) feat. Asana,maimai,,,1888/8/8,
211412,Night Fly,,発熱巫女～ず,maimai,,,1888/8/8,
211413,Feel My Fire,,発熱巫女～ず,maimai,,,1888/8/8,
211414,FEEL ALIVE,,ELEMENTAS feat. NAGISA,maimai,,,1888/8/8,"['ELEMENTAS', 'NAGISA']"
211415,Fragrance,,Tsukasa (Arte Refact),maimai,,,1888/8/8,
211416,Space Harrier Main Theme ［Reborn］,,佐野 信義「スペースハリアー」,maimai,,,1888/8/8,
211417,Quartet Theme ［Reborn］,,COSIO(ZUNTATA/TAITO)「カルテット」,maimai,,,1888/8/8,
211418,Sky High ［Reborn］,,大久保 博(NBSI)「デイトナUSA」,maimai,,,1888/8/8,
211419,Like the Wind ［Reborn］,,sampling masters MEGA「パワードリフト」,maimai,,,1888/8/8,
211420,YA･DA･YO ［Reborn］,,古代 祐三「ファンタジーゾーン」,maimai,,,1888/8/8,
211421,maimaiちゃんのテーマ,,YMCK,maimai,,,1888/8/8,
211422,犬日和。,,Ryouhei Kouno / 森綾香,maimai,,,1888/8/8,
211423,Natural Flow,,KENTARO「Crackin 'DJ」,maimai,,,1888/8/8,
211424,デコボコ体操第二,,光吉猛修＆体操隊,maimai,,,1888/8/8,"['光吉猛修', '体操隊']"
211425,DO RORO DERODERO ON DO RORO,,怒髪天「百鬼大戦絵巻」,maimai,,,1888/8/8,
211426,つけまつける,,きゃりーぱみゅぱみゅ ［PV］,maimai,,,2012/12/13,
211427,CANDY CANDY,,きゃりーぱみゅぱみゅ ［PV］,maimai,,,2012/12/13,
211428,サブリナ,,家入レオ ［PV］,maimai,,,2012/12/13,
211429,SPELL MAGIC,,Acid Black Cherry ［PV］,maimai,,,2012/12/13,
211430,Get Off of My Way,,MAN WITH A MISSION ［PV］,maimai,,,2012/12/13,
211431,We Gonna Party,,Cranky,maimai,,,2012/12/13,
211432,Lionheart,,Masayoshi Minoshima,maimai,,,2012/12/13,
211433,Streak,,ARM (IOSYS),maimai,,,2012/12/13,
211434,Sprintrances,,Taishi,maimai,,,2012/12/13,
211435,airs gravity,,zts,maimai,,,2012/12/13,
211436,Acceleration,,REDALiCE,maimai,,,2012/12/13,
211437,Sweetiex2,,Dixie Flatline,maimai,,,2012/12/13,
211438,ダンシング☆サムライ,,mathru（かにみそP),maimai,,,2012/12/13,
211439,おちゃめ機能,,ゴジマジP,maimai,,,2012/12/13,
211440,腐れ外道とチョコレゐト,,ピノキオP,maimai,,,2012/12/13,
211441,千本桜,,黒うさP,maimai,,,2012/12/13,
211442,2012/11/25～12/25限定で選曲可能,,［H.］,maimai,,,2012/11/25,
211443,天国と地獄,,スーパーラバーズ 「赤ちゃんはどこからくるの？」,maimai,,,2012/11/7,
211444,City Escape： Act1,,Cash Cash 「ソニック ジェネレーションズ」,maimai,,,2012/11/7,
211445,Rooftop Run： Act1,,大谷智哉 「ソニック ジェネレーションズ」,maimai,,,2012/11/7,
211446,Reach For The Stars,,"大谷智哉, Jean Paul Makhlouf of Cash Cash 「ソニック カラーズ」",maimai,,,2012/11/7,"['大谷智哉', 'Jean Paul Makhlouf of Cash Cash']"
211447,Urban Crusher ［Remix］,,「BORDER BREAK」,maimai,,,2012/11/7,
211448,Catch The Future,,「BORDER BREAK UNION」 メインテーマ,maimai,,,2012/11/7,
211449,きみのためなら死ねる,,スーパーラバーズ 「きみのためなら死ねる」,maimai,,,2012/9/13,
211450,マリアをはげませ,,大谷智哉 「リズム怪盗R 皇帝ナポレオンの遺産」,maimai,,,2012/9/13,
211451,SHOW TIME,,幡谷尚史 「リズム怪盗R 皇帝ナポレオンの遺産」,maimai,,,2012/9/13,
211452,JACKY ［Remix］,,「バーチャファイター」,maimai,,,2012/9/13,
211453,PON PON PON,,きゃりーぱみゅぱみゅ [PV],maimai,,,2012/7/11,
211454,ヘビーローテーション,,AKB48 [PV],maimai,,,2012/7/11,
211455,Everyday、カチューシャ,,AKB48 [PV],maimai,,,2012/7/11,
